id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_day,dropoff_day,pickup_day_no,dropoff_day_no,pickup_hour,dropoff_hour,pickup_month,dropoff_month,pickup_timeofday,dropoff_timeofday,distance
id2599258,1,2016-02-03T06:51:00.000Z,2016-02-03T06:56:41.000Z,1,-73.97252655029297,40.74538040161133,-73.97272491455078,40.759700775146484,N,341,Wednesday,Wednesday,3,3,6,6,2,2,Morning,Morning,1.5924427984942473
id3924754,2,2016-03-19T18:56:23.000Z,2016-03-19T19:05:39.000Z,1,-74.01634216308594,40.70915985107422,-74.00376892089844,40.722381591796875,N,556,Saturday,Saturday,5,5,18,19,3,3,Night,Night,1.8122900841088232
id2785918,1,2016-01-24T12:24:48.000Z,2016-01-24T12:45:29.000Z,1,-73.98076629638672,40.741966247558594,-73.99436950683594,40.76093673706055,N,1241,Sunday,Sunday,3,3,12,12,1,1,Afternoon,Afternoon,2.4005634861629894
id3747535,2,2016-01-10T21:51:55.000Z,2016-01-10T21:56:08.000Z,2,-73.98499298095703,40.74732208251953,-73.99384307861328,40.74574661254883,N,253,Sunday,Sunday,3,3,21,21,1,1,Night,Night,0.7658543484200558
id2944511,2,2016-05-07T08:03:18.000Z,2016-05-07T08:10:54.000Z,1,-74.007080078125,40.715919494628906,-73.98345184326172,40.755348205566406,N,456,Saturday,Saturday,7,7,8,8,5,5,Morning,Morning,4.815105224458585
id1980586,2,2016-02-17T12:03:18.000Z,2016-02-17T12:13:35.000Z,1,-73.95954895019531,40.767242431640625,-73.97115325927734,40.76205062866211,N,617,Wednesday,Wednesday,3,3,12,12,2,2,Afternoon,Afternoon,1.1350767406091715
id1033052,1,2016-05-29T15:05:05.000Z,2016-05-29T15:19:49.000Z,4,-74.01573944091797,40.70787048339844,-73.97792053222656,40.754276275634766,N,884,Sunday,Sunday,1,1,15,15,5,5,Evening,Evening,6.064775225608958
id3067953,2,2016-03-07T19:48:03.000Z,2016-03-07T19:59:24.000Z,2,-73.98905181884766,40.7447624206543,-73.99199676513672,40.729270935058594,N,681,Monday,Monday,7,7,19,19,3,3,Night,Night,1.7403553793840656
id3265633,2,2016-01-17T18:12:36.000Z,2016-01-17T18:17:54.000Z,6,-73.99286651611328,40.737300872802734,-73.99241638183594,40.74320983886719,N,318,Sunday,Sunday,3,3,18,18,1,1,Night,Night,0.6581415147273657
id3178752,1,2016-05-18T09:37:18.000Z,2016-05-18T10:28:35.000Z,1,-74.01309204101562,40.70248031616211,-73.9845962524414,40.74849319458008,N,3077,Wednesday,Wednesday,4,4,9,10,5,5,Morning,Afternoon,5.651888494288001
id2363725,1,2016-04-09T10:29:41.000Z,2016-04-09T10:33:26.000Z,1,-73.96238708496094,40.770477294921875,-73.95496368408203,40.77081298828125,N,225,Saturday,Saturday,2,2,10,10,4,4,Afternoon,Afternoon,0.6262479941161
id0339927,2,2016-06-05T03:22:29.000Z,2016-06-05T03:31:13.000Z,5,-73.98190307617188,40.72536849975586,-73.9985580444336,40.74025344848633,N,524,Sunday,Sunday,5,5,3,3,6,6,Night,Night,2.169980692255721
id3200808,1,2016-05-06T21:17:00.000Z,2016-05-06T21:50:09.000Z,2,-73.7834243774414,40.6486930847168,-73.98865509033203,40.734554290771484,N,1989,Friday,Friday,6,6,21,21,5,5,Night,Night,19.762472957197986
id2062200,1,2016-01-31T07:11:43.000Z,2016-01-31T07:15:41.000Z,4,-73.98876953125,40.7691535949707,-74.00122833251953,40.7570686340332,N,238,Sunday,Sunday,3,3,7,7,1,1,Morning,Morning,1.704927895926259
id0397288,2,2016-01-17T12:52:26.000Z,2016-01-17T12:56:13.000Z,1,-73.97708129882812,40.764320373535156,-73.9859390258789,40.757320404052734,N,227,Sunday,Sunday,3,3,12,12,1,1,Afternoon,Afternoon,1.078151428349573
id1554445,2,2016-06-20T17:55:43.000Z,2016-06-20T18:18:07.000Z,2,-73.9784927368164,40.76457977294922,-74.00443267822266,40.742130279541016,N,1344,Monday,Monday,6,6,17,18,6,6,Evening,Night,3.3174733849118514
id2680437,2,2016-01-07T06:47:47.000Z,2016-01-07T06:51:11.000Z,1,-74.00830841064453,40.711822509765625,-74.00780487060547,40.70622634887695,N,204,Thursday,Thursday,7,7,6,6,1,1,Morning,Morning,0.6237113639177725
id1247765,2,2016-03-18T21:36:55.000Z,2016-03-18T22:14:33.000Z,1,-74.00484466552734,40.728614807128906,-73.9641342163086,40.76527786254883,N,2258,Friday,Friday,4,4,21,22,3,3,Night,Night,5.327419569956957
id1231512,2,2016-03-24T15:21:03.000Z,2016-03-24T15:31:34.000Z,1,-74.00399017333984,40.72566604614258,-73.98910522460938,40.73653793334961,N,631,Thursday,Thursday,3,3,15,15,3,3,Evening,Evening,1.7419890926137367
id1526233,1,2016-06-21T20:44:17.000Z,2016-06-21T21:03:01.000Z,1,-74.00801849365234,40.705230712890625,-74.00389862060547,40.74820327758789,N,1124,Tuesday,Tuesday,7,7,20,21,6,6,Night,Night,4.790933090058692
id2669156,1,2016-03-19T23:09:36.000Z,2016-03-19T23:21:12.000Z,1,-74.00900268554688,40.71375274658203,-73.9931640625,40.742454528808594,N,696,Saturday,Saturday,5,5,23,23,3,3,Night,Night,3.459325297178287
id3321524,1,2016-06-21T12:33:51.000Z,2016-06-21T13:05:33.000Z,1,-73.98155975341797,40.724510192871094,-73.8724594116211,40.77448272705078,N,1902,Tuesday,Tuesday,7,7,12,13,6,6,Afternoon,Afternoon,10.73967043809939
id1462100,2,2016-04-03T18:28:19.000Z,2016-04-03T18:33:35.000Z,1,-74.00292205810547,40.760528564453125,-73.99183654785156,40.759552001953125,N,316,Sunday,Sunday,3,3,18,18,4,4,Night,Night,0.9399680635843608
id1478231,1,2016-05-16T14:11:38.000Z,2016-05-16T14:20:11.000Z,1,-73.99359130859375,40.741764068603516,-73.98131561279297,40.75837326049805,N,513,Monday,Monday,2,2,14,14,5,5,Evening,Evening,2.116648374255273
id3400894,2,2016-03-07T07:45:14.000Z,2016-03-07T08:02:09.000Z,5,-73.96849822998047,40.764808654785156,-73.97969818115234,40.755340576171875,N,1015,Monday,Monday,7,7,7,8,3,3,Morning,Morning,1.413589453935537
id3657475,2,2016-03-14T09:05:43.000Z,2016-03-14T09:18:34.000Z,1,-73.99060821533203,40.757469177246094,-73.9690933227539,40.75503158569336,N,771,Monday,Monday,7,7,9,9,3,3,Morning,Morning,1.8323485694523938
id2841483,1,2016-03-07T23:29:18.000Z,2016-03-07T23:37:07.000Z,1,-73.99153137207031,40.72636413574219,-73.97730255126953,40.74956512451172,N,469,Monday,Monday,7,7,23,23,3,3,Night,Night,2.8447699219248053
id1262400,2,2016-01-10T17:13:19.000Z,2016-01-10T17:26:47.000Z,2,-73.9891586303711,40.75687026977539,-73.9640884399414,40.75813293457031,N,808,Sunday,Sunday,3,3,17,17,1,1,Evening,Evening,2.1162744957372395
id2497962,1,2016-03-11T08:39:16.000Z,2016-03-11T08:53:18.000Z,1,-73.9791030883789,40.74706268310547,-73.9784927368164,40.76240158081055,N,842,Friday,Friday,4,4,8,8,3,3,Morning,Morning,1.706384656318069
id0486982,2,2016-01-19T20:01:14.000Z,2016-01-19T20:12:17.000Z,1,-73.98216247558594,40.74576950073242,-73.99468994140625,40.740631103515625,N,663,Tuesday,Tuesday,5,5,20,20,1,1,Night,Night,1.2001275539852583
id2152122,1,2016-04-07T19:31:47.000Z,2016-04-07T20:01:09.000Z,1,-73.99496459960938,40.740013122558594,-73.94618225097656,40.79969787597656,N,1762,Thursday,Thursday,7,7,19,20,4,4,Night,Night,7.805217531760309
id2392461,1,2016-04-06T07:10:49.000Z,2016-04-06T07:17:07.000Z,1,-73.99797058105469,40.745853424072266,-73.98527526855469,40.76049041748047,N,378,Wednesday,Wednesday,6,6,7,7,4,4,Morning,Morning,1.947436810955109
id3150433,2,2016-03-14T16:54:38.000Z,2016-03-14T16:59:10.000Z,2,-73.98988342285156,40.7340202331543,-73.97637939453125,40.7275505065918,N,272,Monday,Monday,7,7,16,16,3,3,Evening,Evening,1.3462157130751982
id2246463,2,2016-06-19T01:02:13.000Z,2016-06-19T01:32:20.000Z,5,-73.96514129638672,40.79615020751953,-73.99223327636719,40.7251091003418,N,1807,Sunday,Sunday,5,5,1,1,6,6,Night,Night,8.222375317836649
id2389393,2,2016-03-04T13:44:28.000Z,2016-03-04T14:17:31.000Z,1,-73.98734283447266,40.743106842041016,-73.86442565917969,40.7683219909668,N,1983,Friday,Friday,4,4,13,14,3,3,Afternoon,Evening,10.7262783059588
id2495869,1,2016-03-02T20:35:44.000Z,2016-03-02T20:49:34.000Z,1,-73.98429107666016,40.721702575683594,-73.99859619140625,40.74379348754883,N,830,Wednesday,Wednesday,2,2,20,20,3,3,Night,Night,2.73619236060937
id0933876,1,2016-03-11T22:44:47.000Z,2016-03-11T22:51:57.000Z,1,-73.96942901611328,40.763824462890625,-73.9537124633789,40.76732635498047,N,430,Friday,Friday,4,4,22,22,3,3,Night,Night,1.379702277638317
id3214715,2,2016-05-22T19:51:09.000Z,2016-05-22T19:56:21.000Z,3,-74.00355529785156,40.7474250793457,-73.98867797851562,40.74891662597656,N,312,Sunday,Sunday,1,1,19,19,5,5,Night,Night,1.2641892519373215
id1335672,2,2016-01-05T14:42:47.000Z,2016-01-05T15:05:26.000Z,1,-73.96881866455078,40.761539459228516,-73.98943328857422,40.74190139770508,N,1359,Tuesday,Tuesday,5,5,14,15,1,1,Evening,Evening,2.78993082578001
id2430802,2,2016-03-06T19:37:53.000Z,2016-03-06T20:02:29.000Z,1,-73.96337127685547,40.770790100097656,-73.87354278564453,40.77421951293945,N,1476,Sunday,Sunday,6,6,19,20,3,3,Night,Night,7.573971578732997
id3545420,1,2016-02-12T20:47:03.000Z,2016-02-12T20:55:41.000Z,3,-74.00070190429688,40.752479553222656,-73.9877700805664,40.7482795715332,N,518,Friday,Friday,5,5,20,20,2,2,Night,Night,1.185227031975233
id2439352,1,2016-04-01T17:48:29.000Z,2016-04-01T17:53:43.000Z,1,-74.00621795654297,40.72321319580078,-74.01136779785156,40.71343231201172,N,314,Friday,Friday,1,1,17,17,4,4,Evening,Evening,1.1709884392236645
id3085540,2,2016-05-03T06:23:53.000Z,2016-05-03T06:38:31.000Z,1,-73.97794342041016,40.75191116333008,-74.01367950439453,40.71533966064453,N,878,Tuesday,Tuesday,3,3,6,6,5,5,Morning,Morning,5.059988247678534
id3812339,1,2016-05-23T00:28:01.000Z,2016-05-23T00:46:02.000Z,1,-73.86609649658203,40.770755767822266,-73.97903442382812,40.762481689453125,N,1081,Monday,Monday,2,2,0,0,5,5,Night,Night,9.555624815823837
id0920034,1,2016-03-02T23:16:42.000Z,2016-03-02T23:24:21.000Z,1,-73.9851303100586,40.74208450317383,-73.99454498291016,40.76089859008789,N,459,Wednesday,Wednesday,2,2,23,23,3,3,Night,Night,2.2373054273398245
id2756132,2,2016-01-17T21:34:36.000Z,2016-01-17T21:43:17.000Z,1,-74.00052642822266,40.742496490478516,-73.98619842529297,40.762020111083984,N,521,Sunday,Sunday,3,3,21,21,1,1,Night,Night,2.483864244452148
id2997851,1,2016-06-29T10:53:23.000Z,2016-06-29T10:57:52.000Z,1,-73.98434448242188,40.74288558959961,-73.98985290527344,40.73563003540039,N,269,Wednesday,Wednesday,1,1,10,10,6,6,Afternoon,Afternoon,0.930740207175278
id3037597,2,2016-03-24T21:23:41.000Z,2016-03-24T21:36:17.000Z,4,-73.99324035644531,40.69837188720703,-73.95723724365234,40.71630096435547,N,756,Thursday,Thursday,3,3,21,21,3,3,Night,Night,3.631018194736087
id1603495,1,2016-02-19T15:28:48.000Z,2016-02-19T15:48:54.000Z,1,-73.99534606933594,40.739166259765625,-73.99005889892578,40.76183319091797,N,1206,Friday,Friday,5,5,15,15,2,2,Evening,Evening,2.5594986598071485
id1494091,2,2016-03-01T19:42:51.000Z,2016-03-01T19:51:11.000Z,1,-73.97733306884766,40.77504348754883,-73.96484375,40.77322006225586,N,500,Tuesday,Tuesday,1,1,19,19,3,3,Night,Night,1.0710535750040937
id3777421,1,2016-05-23T16:42:01.000Z,2016-05-23T16:50:48.000Z,1,-73.98611450195312,40.7467155456543,-73.9807357788086,40.73398208618164,N,527,Monday,Monday,2,2,16,16,5,5,Evening,Evening,1.4866464696248043
id2217833,1,2016-02-20T15:09:34.000Z,2016-02-20T15:19:30.000Z,1,-73.96517181396484,40.77493667602539,-73.97712707519531,40.7642707824707,N,596,Saturday,Saturday,6,6,15,15,2,2,Evening,Evening,1.555698794874809
id2499206,1,2016-04-11T07:13:37.000Z,2016-04-11T07:18:02.000Z,1,-73.97713470458984,40.750709533691406,-73.98065185546875,40.74243927001953,N,265,Monday,Monday,4,4,7,7,4,4,Morning,Morning,0.9661655971076856
id0222844,1,2016-04-04T07:44:21.000Z,2016-04-04T07:52:21.000Z,1,-73.98271179199219,40.75931930541992,-73.97496032714844,40.75883483886719,N,480,Monday,Monday,4,4,7,7,4,4,Morning,Morning,0.6550936061376539
id0104442,1,2016-05-12T12:49:08.000Z,2016-05-12T13:08:30.000Z,1,-73.98121643066406,40.75437545776367,-73.97489166259766,40.7642822265625,N,1162,Thursday,Thursday,5,5,12,13,5,5,Afternoon,Afternoon,1.2236277995147167
id0068456,1,2016-06-10T07:59:42.000Z,2016-06-10T08:10:39.000Z,1,-73.99864959716797,40.76095962524414,-73.97998046875,40.77960968017578,N,657,Friday,Friday,3,3,7,8,6,6,Morning,Morning,2.60236682804643
id3353339,1,2016-04-28T18:06:09.000Z,2016-04-28T18:13:15.000Z,1,-73.95807647705078,40.76040267944336,-73.94192504882812,40.78694534301758,N,426,Thursday,Thursday,7,7,18,18,4,4,Night,Night,3.2497133824945355
id1475478,2,2016-04-20T07:29:31.000Z,2016-04-20T07:36:28.000Z,1,-73.99777221679688,40.75606918334961,-73.97966766357422,40.751708984375,N,417,Wednesday,Wednesday,6,6,7,7,4,4,Morning,Morning,1.6002083575469492
id0994364,2,2016-02-13T14:30:25.000Z,2016-02-13T14:42:52.000Z,1,-73.98590087890625,40.7227897644043,-73.97504425048828,40.74447250366211,N,747,Saturday,Saturday,6,6,14,14,2,2,Evening,Evening,2.578715766167008
id3219085,2,2016-05-16T12:54:09.000Z,2016-05-16T13:05:31.000Z,1,-73.97187042236328,40.74611282348633,-73.94900512695312,40.77743148803711,N,682,Monday,Monday,2,2,12,13,5,5,Afternoon,Afternoon,3.979482884614507
id2114184,2,2016-06-01T07:50:43.000Z,2016-06-01T07:57:46.000Z,5,-73.98518371582031,40.7359504699707,-73.97551727294922,40.7557487487793,N,423,Wednesday,Wednesday,1,1,7,7,6,6,Morning,Morning,2.3472548925246888
id0094482,1,2016-01-18T15:48:18.000Z,2016-01-18T15:59:42.000Z,1,-73.991943359375,40.74348449707031,-73.9957046508789,40.769065856933594,N,684,Monday,Monday,4,4,15,15,1,1,Evening,Evening,2.862109722335453
id2934293,1,2016-06-12T06:19:19.000Z,2016-06-12T06:26:39.000Z,1,-73.96285247802734,40.766883850097656,-73.94561767578125,40.75567626953125,N,440,Sunday,Sunday,5,5,6,6,6,6,Morning,Morning,1.9131493417962286
id0558794,2,2016-03-26T19:32:46.000Z,2016-03-26T19:35:48.000Z,1,-74.00878143310547,40.71108627319336,-74.01405334472656,40.702274322509766,N,182,Saturday,Saturday,5,5,19,19,3,3,Night,Night,1.0759054872729412
id3534544,2,2016-06-29T23:19:12.000Z,2016-06-29T23:20:41.000Z,2,-73.99788665771484,40.73600769042969,-73.99718475341797,40.74161911010742,N,89,Wednesday,Wednesday,1,1,23,23,6,6,Night,Night,0.6267583797909737
id1857818,1,2016-04-07T17:28:34.000Z,2016-04-07T17:31:32.000Z,1,-73.9638900756836,40.76517105102539,-73.95830535888672,40.772850036621094,N,178,Thursday,Thursday,7,7,17,17,4,4,Evening,Evening,0.9748209470338257
id1014102,1,2016-04-02T02:01:47.000Z,2016-04-02T02:11:40.000Z,1,-73.99303436279297,40.76310729980469,-73.99769592285156,40.73774719238281,N,593,Saturday,Saturday,2,2,2,2,4,4,Night,Night,2.8471281736146272
id2303516,2,2016-02-06T18:02:02.000Z,2016-02-06T18:12:53.000Z,1,-73.96842956542969,40.755123138427734,-73.98065185546875,40.73008346557617,N,651,Saturday,Saturday,6,6,18,18,2,2,Night,Night,2.9685894590037796
id0178375,2,2016-03-10T15:51:30.000Z,2016-03-10T15:57:04.000Z,1,-73.9586181640625,40.7602653503418,-73.96578216552734,40.7529411315918,N,334,Thursday,Thursday,3,3,15,15,3,3,Evening,Evening,1.0136015514129122
id1263019,2,2016-06-15T22:55:05.000Z,2016-06-15T23:02:13.000Z,1,-73.9860610961914,40.751808166503906,-73.9876708984375,40.74148178100586,N,428,Wednesday,Wednesday,1,1,22,23,6,6,Night,Night,1.1562237857460669
id2343381,2,2016-05-12T09:34:47.000Z,2016-05-12T10:06:48.000Z,2,-73.96005249023438,40.776451110839844,-73.99224853515625,40.69419860839844,N,1921,Thursday,Thursday,5,5,9,10,5,5,Morning,Afternoon,9.539888604348464
id1434085,1,2016-05-25T16:35:49.000Z,2016-05-25T16:53:54.000Z,1,-73.95153045654297,40.771976470947266,-73.9693374633789,40.78531265258789,N,1085,Wednesday,Wednesday,4,4,16,16,5,5,Evening,Evening,2.108829032389778
id1050777,2,2016-06-29T12:09:13.000Z,2016-06-29T12:11:14.000Z,1,-73.98979187011719,40.73381042480469,-73.98775482177734,40.7380256652832,N,121,Wednesday,Wednesday,1,1,12,12,6,6,Afternoon,Afternoon,0.4991497188946882
id1404431,1,2016-03-23T22:30:39.000Z,2016-03-23T22:52:04.000Z,1,-73.98342895507812,40.74295425415039,-73.9351806640625,40.80244445800781,N,1285,Wednesday,Wednesday,2,2,22,22,3,3,Night,Night,7.763107785504762
id2195663,1,2016-06-12T03:19:38.000Z,2016-06-12T03:48:48.000Z,1,-73.98778533935547,40.72404861450195,-73.9588623046875,40.8017578125,N,1750,Sunday,Sunday,5,5,3,3,6,6,Night,Night,8.97767114253283
id1599766,2,2016-06-26T00:01:36.000Z,2016-06-26T00:35:53.000Z,1,-74.0037612915039,40.751548767089844,-73.91132354736328,40.76837158203125,N,2057,Sunday,Sunday,5,5,0,0,6,6,Night,Night,8.007128503850684
id2914498,1,2016-01-31T09:40:08.000Z,2016-01-31T09:41:46.000Z,1,-73.98054504394531,40.738555908203125,-73.98363494873047,40.73176574707031,N,98,Sunday,Sunday,3,3,9,9,1,1,Morning,Morning,0.7986570574081695
id0924388,2,2016-01-20T22:01:05.000Z,2016-01-20T22:26:00.000Z,3,-73.97953033447266,40.763816833496094,-74.0074234008789,40.70498275756836,N,1495,Wednesday,Wednesday,6,6,22,22,1,1,Night,Night,6.951399598633047
id1177540,1,2016-02-13T12:17:25.000Z,2016-02-13T12:20:29.000Z,3,-73.96597290039062,40.754756927490234,-73.96935272216797,40.75577163696289,N,184,Saturday,Saturday,6,6,12,12,2,2,Afternoon,Afternoon,0.30622937863056826
id2694549,2,2016-02-02T21:08:53.000Z,2016-02-02T21:13:06.000Z,2,-73.98794555664062,40.74967575073242,-73.97957611083984,40.759666442871094,N,253,Tuesday,Tuesday,2,2,21,21,2,2,Night,Night,1.3157199875341483
id3723242,2,2016-04-12T16:53:17.000Z,2016-04-12T17:04:27.000Z,4,-73.96862030029297,40.7646484375,-73.96450805664062,40.75381088256836,N,670,Tuesday,Tuesday,5,5,16,17,4,4,Evening,Evening,1.253869141684741
id0789107,2,2016-05-03T00:11:56.000Z,2016-05-03T00:19:52.000Z,2,-73.98954010009766,40.74143981933594,-73.99043273925781,40.7194709777832,N,476,Tuesday,Tuesday,3,3,0,0,5,5,Night,Night,2.4439848660654686
id3302190,2,2016-03-07T10:11:44.000Z,2016-03-07T10:28:47.000Z,5,-73.97013854980469,40.761962890625,-73.98866271972656,40.74596405029297,N,1023,Monday,Monday,7,7,10,10,3,3,Afternoon,Afternoon,2.3663188172821634
id0743561,2,2016-06-19T03:16:09.000Z,2016-06-19T03:23:44.000Z,5,-73.9781265258789,40.73081970214844,-74.00141143798828,40.74169921875,N,455,Sunday,Sunday,5,5,3,3,6,6,Night,Night,2.3048684115708973
id3538466,1,2016-02-16T09:52:24.000Z,2016-02-16T09:53:57.000Z,1,-73.9734878540039,40.74388885498047,-73.96961212158203,40.749393463134766,N,93,Tuesday,Tuesday,2,2,9,9,2,2,Morning,Morning,0.6937216797866413
id1518056,1,2016-05-26T13:18:12.000Z,2016-05-26T13:32:17.000Z,1,-73.99394989013672,40.732757568359375,-73.99431610107422,40.745304107666016,N,845,Thursday,Thursday,5,5,13,13,5,5,Afternoon,Afternoon,1.395454622020223
id0275018,1,2016-03-19T13:54:08.000Z,2016-03-19T14:00:06.000Z,1,-73.98504638671875,40.74807357788086,-73.97727966308594,40.75795364379883,N,358,Saturday,Saturday,5,5,13,14,3,3,Afternoon,Evening,1.2786547049651382
id0944523,1,2016-02-28T17:26:04.000Z,2016-02-28T17:40:00.000Z,1,-73.9996337890625,40.73831558227539,-73.98919677734375,40.7187385559082,N,836,Sunday,Sunday,7,7,17,17,2,2,Evening,Evening,2.3478137416803158
id3461958,1,2016-05-19T16:39:02.000Z,2016-05-19T17:54:13.000Z,1,-73.7900161743164,40.647003173828125,-74.00647735595703,40.74379348754883,N,4511,Thursday,Thursday,5,5,16,17,5,5,Evening,Evening,21.18639745617744
id2563365,2,2016-05-22T05:11:54.000Z,2016-05-22T05:32:17.000Z,2,-73.99286651611328,40.719818115234375,-73.92237091064453,40.70880126953125,N,1223,Sunday,Sunday,1,1,5,5,5,5,Night,Night,6.0665314134406145
id1654372,1,2016-06-20T15:41:18.000Z,2016-06-20T15:47:23.000Z,1,-73.96721649169922,40.79369354248047,-73.96269226074219,40.80504608154297,N,365,Monday,Monday,6,6,15,15,6,6,Evening,Evening,1.3185400358980848
id2741487,2,2016-04-03T01:18:58.000Z,2016-04-03T01:23:01.000Z,2,-73.98185729980469,40.746376037597656,-73.97636413574219,40.748291015625,N,243,Sunday,Sunday,3,3,1,1,4,4,Night,Night,0.5093902360495689
id0825715,2,2016-03-02T13:00:19.000Z,2016-03-02T13:20:08.000Z,1,-73.97766876220703,40.76679229736328,-73.97491455078125,40.754638671875,N,1189,Wednesday,Wednesday,2,2,13,13,3,3,Afternoon,Afternoon,1.3711876340293923
id3992830,1,2016-04-30T02:42:00.000Z,2016-04-30T02:49:59.000Z,1,-73.9973373413086,40.71917724609375,-73.99109649658203,40.745147705078125,N,479,Saturday,Saturday,2,2,2,2,4,4,Night,Night,2.935274848105046
id3739076,2,2016-01-14T14:15:30.000Z,2016-01-14T14:23:18.000Z,5,-73.99088287353516,40.75015640258789,-74.00411987304688,40.75663375854492,N,468,Thursday,Thursday,7,7,14,14,1,1,Evening,Evening,1.3273935895157405
id0183115,1,2016-02-02T15:03:43.000Z,2016-02-02T15:26:06.000Z,1,-73.99321746826172,40.73732376098633,-73.9903793334961,40.777034759521484,N,1343,Tuesday,Tuesday,2,2,15,15,2,2,Evening,Evening,4.422133854340929
id3956217,2,2016-04-25T14:13:44.000Z,2016-04-25T14:40:23.000Z,2,-74.00543212890625,40.71540832519531,-73.9915542602539,40.76795196533203,N,1599,Monday,Monday,4,4,14,14,4,4,Evening,Evening,5.9584309359938255
id3776519,2,2016-01-17T08:54:56.000Z,2016-01-17T08:58:38.000Z,1,-73.99951171875,40.733524322509766,-73.99649810791016,40.72564697265625,N,222,Sunday,Sunday,3,3,8,8,1,1,Morning,Morning,0.9119892235058493
id2116661,1,2016-05-18T12:40:07.000Z,2016-05-18T13:21:20.000Z,1,-74.00142669677734,40.722503662109375,-73.97273254394531,40.762474060058594,N,2473,Wednesday,Wednesday,4,4,12,13,5,5,Afternoon,Afternoon,5.059396304700672
id0040348,1,2016-03-29T08:04:34.000Z,2016-03-29T08:10:33.000Z,1,-73.95944213867188,40.77428436279297,-73.95481872558594,40.76546859741211,Y,359,Tuesday,Tuesday,1,1,8,8,3,3,Morning,Morning,1.0547610821018234
id2755287,2,2016-05-26T19:00:07.000Z,2016-05-26T19:14:47.000Z,4,-73.97937774658203,40.7672004699707,-73.95968627929688,40.77973556518555,N,880,Thursday,Thursday,5,5,19,19,5,5,Night,Night,2.166179836087149
id2903175,2,2016-01-15T11:33:21.000Z,2016-01-15T11:52:03.000Z,1,-73.97467041015625,40.75646209716797,-73.99390411376953,40.73870849609375,N,1122,Friday,Friday,1,1,11,11,1,1,Afternoon,Afternoon,2.553890874481022
id3692228,1,2016-01-21T15:08:14.000Z,2016-01-21T15:22:03.000Z,1,-73.9682388305664,40.76784896850586,-73.95578002929688,40.785308837890625,N,829,Thursday,Thursday,7,7,15,15,1,1,Evening,Evening,2.2067624520639417
id2909578,1,2016-06-28T22:49:44.000Z,2016-06-28T23:06:53.000Z,1,-73.9902572631836,40.729278564453125,-73.98943328857422,40.75762939453125,N,1029,Tuesday,Tuesday,7,7,22,23,6,6,Night,Night,3.1532370943740498
id0459434,2,2016-04-28T21:44:59.000Z,2016-04-28T21:53:57.000Z,1,-73.97724914550781,40.751861572265625,-73.96044921875,40.76224136352539,N,538,Thursday,Thursday,7,7,21,21,4,4,Night,Night,1.8260493144939431
id1767779,2,2016-06-04T22:47:21.000Z,2016-06-04T23:16:36.000Z,1,-74.0059814453125,40.706825256347656,-73.96066284179688,40.60431671142578,N,1755,Saturday,Saturday,4,4,22,23,6,6,Night,Night,12.022456040179392
id2689555,1,2016-02-27T09:36:47.000Z,2016-02-27T09:40:54.000Z,1,-73.9710922241211,40.79601287841797,-73.97944641113281,40.784481048583984,Y,247,Saturday,Saturday,6,6,9,9,2,2,Morning,Morning,1.4624957099949352
id0670765,2,2016-02-17T22:45:54.000Z,2016-02-17T23:27:23.000Z,1,-73.9794692993164,40.752540588378906,-74.00923156738281,40.706058502197266,N,2489,Wednesday,Wednesday,3,3,22,23,2,2,Night,Night,5.7448822215938735
id3046918,2,2016-03-02T16:56:01.000Z,2016-03-02T17:00:16.000Z,1,-74.00038146972656,40.727298736572266,-73.99635314941406,40.742759704589844,N,255,Wednesday,Wednesday,2,2,16,17,3,3,Evening,Evening,1.7523677942097629
id3451953,2,2016-04-25T23:15:13.000Z,2016-04-25T23:22:39.000Z,1,-73.9697265625,40.75688934326172,-73.94580078125,40.77777862548828,N,446,Monday,Monday,4,4,23,23,4,4,Night,Night,3.0749382389480204
id3464331,1,2016-01-13T00:25:43.000Z,2016-01-13T00:36:29.000Z,1,-74.00706481933594,40.74896240234375,-74.01640319824219,40.70521926879883,N,646,Wednesday,Wednesday,6,6,0,0,1,1,Night,Night,4.92726451432439
id2238515,1,2016-02-19T19:43:40.000Z,2016-02-19T19:52:27.000Z,1,-73.97712707519531,40.7579345703125,-73.98509216308594,40.746768951416016,N,527,Friday,Friday,5,5,19,19,2,2,Night,Night,1.4112513220945542
id1770482,2,2016-04-07T00:56:01.000Z,2016-04-07T01:00:50.000Z,1,-73.96385955810547,40.67839431762695,-73.9787368774414,40.684471130371094,N,289,Thursday,Thursday,7,7,0,1,4,4,Night,Night,1.4249230596223577
id1380329,2,2016-04-13T09:03:48.000Z,2016-04-13T09:15:05.000Z,4,-73.99140930175781,40.75008010864258,-73.98960876464844,40.75791931152344,N,677,Wednesday,Wednesday,6,6,9,9,4,4,Morning,Morning,0.8847764169629477
id3815988,1,2016-03-05T18:52:23.000Z,2016-03-05T19:04:18.000Z,1,-73.98236083984375,40.731605529785156,-73.98538970947266,40.74757385253906,N,715,Saturday,Saturday,5,5,18,19,3,3,Night,Night,1.7938424706358298
